,Word,Length,Distance
763,AEDILE,6,15.84792268641539
764,AEDILES,7,17.051625307497524
765,AEDINE,6,14.35362784150915
766,AEFALD,6,20.610510898790345
767,AEFAULD,7,20.903546598856245
768,AEGIS,5,13.090667982863572
769,AEGISES,7,15.498073225027841
770,AEMULE,6,18.0676809554921
771,AEMULED,7,19.12072416448212
772,AEMULES,7,19.271383576574234
773,AENEOUS,7,23.063982670299865
774,AENEUS,6,19.063982670299865
775,AEOLIAN,7,22.83109737867037
776,AEON,4,11.024755950824655
777,AEONIAN,7,25.599704463878926
778,AEONIC,6,18.210822093283063
779,AEONS,5,15.468729398090064
780,AERATE,6,11.601433013645703
781,AERATED,7,12.654476222635724
782,AERATES,7,12.805135634727838
783,AERATOR,7,18.601433013645703
784,AERIAL,6,21.69105564155516
785,AERIALS,7,28.69105564155516
786,AERIE,5,11.946509696867704
787,AERIED,6,12.999552905857724
788,AERIER,6,12.946509696867704
789,AERIES,6,13.150212317949839
790,AERIEST,7,16.00133490387981
791,AERIFY,6,12.696820124583436
792,AERILY,6,12.087420446075118
793,AERO,4,7.946509696867704
794,AEROBAT,7,20.08730326871655
795,AEROBE,6,15.167531494448397
796,AEROBES,7,16.37123411553053
797,AEROBIA,7,21.66232128924752
798,AEROBIC,7,19.696436244854205
799,AEROBUS,7,19.022800746309535
800,AEROGEL,7,20.69434015132576
801,AEROS,5,14.69105564155516
802,AEROSAT,7,19.494856372403188
803,AEROSOL,7,22.488644795232638
804,AERUGO,6,11.696820124583436
805,AERUGOS,7,18.44136606927089
806,AERY,4,4.946509696867704
807,AESC,4,4.814213519872481
808,AESCES,6,8.124002558934656
809,AESIR,5,12.907720459498575
810,AETHER,6,10.087420446075118
811,AETHERS,7,12.033930142942822
812,AFALD,5,20.0
813,AFAR,4,8.85112258592997
814,AFARA,5,11.70224517185994
815,AFARAS,6,12.70224517185994
816,AFARS,5,10.797632282797673
817,AFAWLD,6,20.601600971289443
818,AFEAR,5,9.461633484720316
819,AFEARD,6,10.665336105802451
820,AFEARED,7,11.514676693710337
821,AFEARS,6,11.40814318158802
822,AFF,3,3.0
823,AFFABLE,7,20.656276343206308
824,AFFABLY,7,17.72468372539821
825,AFFAIR,6,16.744545944687456
826,AFFAIRE,7,17.744545944687456
827,AFFAIRS,7,18.69105564155516
828,AFFEAR,6,9.461633484720316
829,AFFEARD,7,10.665336105802451
830,AFFEARE,7,10.461633484720316
831,AFFEARS,7,11.40814318158802
832,AFFECT,6,9.177492862066952
833,AFFECTS,7,12.028615447996922
834,AFFEER,6,5.664001201922643
835,AFFEERS,7,7.610510898790347
836,AFFIANT,7,21.570497710159295
837,AFFICHE,7,17.91049376435691
838,AFFIED,6,12.856843939838049
839,AFFIES,6,13.007503351930163
840,AFFINAL,7,22.634203299214846
841,AFFINE,6,13.382009252957301
842,AFFINED,7,14.435052461947322
843,AFFINES,7,14.585711874039436
844,AFFIRM,6,14.974604010793032
845,AFFIRMS,7,20.39760133699558
846,AFFIX,5,12.50604590270797
847,AFFIXAL,7,22.170047104630612
848,AFFIXED,7,15.58778327297514
849,AFFIXER,7,15.534740063985119
850,AFFIXES,7,15.738442685067254
851,AFFLICT,7,16.850067344381053
852,AFFLUX,6,15.314188458811302
853,AFFOORD,7,13.979569034624289
854,AFFORCE,7,16.910646992799343
855,AFFORD,6,13.979569034624289
856,AFFORDS,7,14.979569034624289
857,AFFRAP,6,15.631645385271376
858,AFFRAPS,7,23.3665597351527
859,AFFRAY,6,11.680032208462144
860,AFFRAYS,7,15.483832939310172
861,AFFRET,6,7.053043208990021
862,AFFRETS,7,9.90416579491999
863,AFFRONT,7,14.730443171368233
864,AFFY,4,4.946509696867704
865,AFFYDE,6,8.850675491787694
866,AFFYING,7,11.017916140954615
867,AFGHAN,6,15.422997326202548
868,AFGHANI,7,17.830402568366818
869,AFGHANS,7,19.866970773467955
870,AFIELD,6,24.212302895940898
871,AFIRE,5,11.803800730848028
872,AFLAJ,5,22.0
873,AFLAME,6,27.479557282127193
874,AFLOAT,6,20.59175828971937
875,AFOOT,5,11.775866413542154
876,AFORE,5,13.775866413542154
877,AFOUL,5,12.311393972059316
878,AFRAID,6,18.4245781531496
879,AFREET,6,7.053043208990021
880,AFREETS,7,9.90416579491999
881,AFRESH,6,10.256745830072155
882,AFRIT,5,11.05304320899002
883,AFRITS,6,13.90416579491999
884,AFRO,4,9.05304320899002
885,AFRONT,6,14.730443171368233
886,AFROS,5,15.797589153677475
887,AFT,3,4.203702621082134
888,AFTER,5,7.203702621082134
889,AFTERS,6,9.150212317949837
890,AFTMOST,7,19.534778797709116
891,AFTOSA,6,15.948248565769589
892,AFTOSAS,7,16.94824856576959
893,AGA,3,8.0
894,AGACANT,7,21.093206151658134
895,AGAIN,5,17.151951186851726
896,AGAINST,7,24.447047220047104
897,AGAMA,5,20.81700433018574
898,AGAMAS,6,21.81700433018574
899,AGAMETE,7,23.479557282127193
900,AGAMI,5,16.43719632637002
901,AGAMIC,6,21.215857226664163
902,AGAMID,6,21.213062739912175
903,AGAMIDS,7,22.213062739912175
904,AGAMIS,6,22.194704467918758
905,AGAMOID,7,22.591773820799293
906,AGAMONT,7,22.493307369635353
907,AGAMOUS,7,23.591773820799293
908,AGAPAE,6,27.401468877570476
909,AGAPAI,6,32.199505125390225
910,AGAPE,5,23.727479590351386
911,AGAPEIC,7,33.50614049064553
912,AGAPES,6,24.93118221143352
913,AGAR,4,10.85112258592997
914,AGARIC,6,19.62978348622411
915,AGARICS,7,21.29378468814675
916,AGAROSE,7,23.799371151699557
917,AGARS,5,12.797632282797673
918,AGAS,4,9.0
919,AGAST,5,11.85112258592997
920,AGATE,5,13.803800730848028
921,AGATES,6,15.007503351930163
922,AGATISE,7,21.765011493478898
923,AGATIZE,7,23.859183108953726
924,AGATOID,7,21.579667144390182
925,AGAVE,5,14.076063255706035
926,AGAVES,6,15.27976587678817
927,AGAZE,5,11.460448451154289
928,AGAZED,6,12.51349166014431
929,AGE,3,6.5355275585171615
930,AGED,4,7.588570767507182
931,AGEDLY,6,17.065480314791955
932,AGEE,4,6.5355275585171615
933,AGEING,6,15.606934002604072
934,AGEINGS,7,18.60693400260407
935,AGEISM,6,22.71603302626845
936,AGEISMS,7,28.139030352470996
937,AGEIST,6,20.14415828599587
938,AGEISTS,7,22.995280871925843
939,AGELAST,7,24.79515230954
940,AGELESS,7,20.556234509785032
941,AGELONG,7,18.739320388479648
942,AGEMATE,7,23.818885571492384
943,AGEN,4,10.706330838462165
944,AGENCY,6,16.784577092419116
945,AGENDA,6,16.183240385746938
946,AGENDAS,7,17.183240385746938
947,AGENDUM,7,20.093127534575007
948,AGENE,5,14.877134118407168
949,AGENES,6,16.080836739489303
950,AGENISE,7,20.074946843257305
951,AGENIZE,7,22.169118458732132
952,AGENT,5,13.305484546883427
953,AGENTED,7,16.358527755873446
954,AGENTRY,7,16.305484546883427
955,AGENTS,6,16.1566071328134
956,AGER,4,7.5355275585171615
957,AGERS,5,9.482037255384865
958,AGES,4,7.7392301795992955
959,AGEUSIA,7,27.81344805829551
960,AGGADA,6,12.0
961,AGGADAH,7,17.0
962,AGGADAS,7,13.0
963,AGGADIC,7,19.554527313836296
964,AGGADOT,7,19.757508141548737
965,AGGER,5,7.5355275585171615
966,AGGERS,6,9.482037255384865
967,AGGIE,5,11.85112258592997
968,AGGIES,6,13.054825207012104
969,AGGRACE,7,13.156737764349815
970,AGGRADE,7,11.568166996842633
971,AGGRATE,7,14.31892451870064
972,AGGRESS,7,7.867703823004777
973,AGGRI,5,9.664001201922643
974,AGGRO,5,10.664001201922643
975,AGGROS,6,17.408547146610097
976,AGGRY,5,7.664001201922643
977,AGHA,4,10.0
978,AGHAS,5,11.0
979,AGHAST,6,13.85112258592997
980,AGILA,5,16.515123787852612
981,AGILAS,6,17.515123787852612
982,AGILE,5,14.923625952945482
983,AGILELY,7,24.809037665323125
984,AGILER,6,15.923625952945482
985,AGILEST,7,18.978451159957586
986,AGILITY,7,14.179124989775255
987,AGIN,4,9.258527828094238
988,AGING,5,10.92252903001688
989,AGINGS,6,13.92252903001688
990,AGINNER,7,14.429331108039241
991,AGIO,4,7.85112258592997
992,AGIOS,5,14.595668530617424
993,AGISM,5,18.031628053681256
994,AGISMS,6,23.454625379883804
995,AGIST,5,15.459753313408678
996,AGISTED,7,18.512796522398695
997,AGISTER,7,18.459753313408676
998,AGISTOR,7,24.459753313408676
999,AGISTS,6,18.310875899338647
1000,AGITA,5,13.654923316778
1001,AGITANS,7,23.521894090245958
1002,AGITAS,6,14.654923316778
1003,AGITATE,7,19.458724047626028
1004,AGITATO,7,21.458724047626028
1005,AGITPOP,7,16.85112258592997
1006,AGLARE,6,19.85112258592997
1007,AGLEAM,6,22.763514027053443
1008,AGLEE,5,14.40850216509287
1009,AGLET,5,16.40850216509287
1010,AGLETS,6,19.25962475102284
1011,AGLEY,5,17.40850216509287
1012,AGLOO,5,9.05304320899002
1013,AGLOOS,6,15.797589153677475
1014,AGLOW,5,16.05304320899002
1015,AGLU,4,10.535527558517161
1016,AGLUS,5,15.311393972059316
1017,AGLY,4,11.476909547284773
1018,AGLYCON,7,23.335647227058615
1019,AGMA,4,12.944029723610031
1020,AGMAS,5,13.944029723610031
1021,AGNAIL,6,19.49554567473529
1022,AGNAILS,7,26.49554567473529
1023,AGNAME,6,22.566555810252385
1024,AGNAMED,7,23.619599019242408
1025,AGNAMES,7,23.77025843133452
1026,AGNATE,6,16.89079925897322
1027,AGNATES,7,18.094501880055354
1028,AGNATIC,7,22.66946015926736
1029,AGNISE,6,15.032617206717783
1030,AGNISED,7,16.085660415707803
1031,AGNISES,7,16.236319827799917
1032,AGNIZE,6,17.12678882219261
1033,AGNIZED,7,18.179832031182627
1034,AGNIZES,7,18.33049144327474
1035,AGNOMEN,7,20.39151109502319
1036,AGNOSIA,7,27.98884748680324
1037,AGNOSIC,7,26.022962442409927
1038,AGO,3,7.803800730848029
1039,AGOG,4,11.607601461696058
1040,AGOGE,5,14.14312902021322
1041,AGOGES,6,15.346831641295354
1042,AGOGIC,6,19.23738494792017
1043,AGOGICS,7,20.901386149842814
1044,AGOING,6,12.875207174934939
1045,AGON,4,10.88204698480498
1046,AGONAL,6,24.305044311007528
1047,AGONE,5,15.052850264749983
1048,AGONES,6,16.256552885832118
1049,AGONIC,6,18.068113127263388
1050,AGONIES,7,19.49315484805138
1051,AGONISE,7,20.25066298960012
1052,AGONIST,7,21.898082954447958
1053,AGONIZE,7,22.344834605074947
1054,AGONS,5,15.326020432070388
1055,AGONY,5,12.98813340278502
1056,AGOOD,5,13.561308872396767
1057,AGORA,5,15.654923316777998
1058,AGORAE,6,17.601433013645703
1059,AGORAS,6,16.654923316777996
1060,AGOROT,6,21.803800730848028
1061,AGOROTH,7,23.46780193277067
1062,AGOUTA,6,15.607601461696056
1063,AGOUTAS,7,16.607601461696056
1064,AGOUTI,6,14.803800730848028
1065,AGOUTIS,7,20.561308872396765
1066,AGOUTY,6,12.803800730848028
1067,AGRAFE,6,13.179124989775255
1068,AGRAFES,7,14.38282761085739
1069,AGRAFFE,7,13.179124989775255
1070,AGRAPHA,7,26.046404109052027
1071,AGRASTE,7,14.366246373782582
1072,AGRAVIC,7,20.663713629166935
1073,AGREE,5,6.664001201922643
1074,AGREED,6,7.7170444109126635
1075,AGREES,6,7.867703823004777
1076,AGREGE,6,11.735056318956966
1077,AGREGES,7,12.9387589400391
1078,AGRIA,5,16.408547146610097
1079,AGRIAS,6,17.408547146610097
1080,AGRIN,5,12.07140644408691
1081,AGRISE,6,16.625211964553515
1082,AGRISED,7,17.678255173543533
1083,AGRISES,7,17.828914585635648
1084,AGRIZE,6,18.719383580028342
1085,AGRIZED,7,19.77242678901836
1086,AGRIZES,7,19.923086201110475
1087,AGROUND,7,18.169604910484566
1088,AGRYZE,6,14.850067344381051
1089,AGRYZED,7,15.903110553371071
1090,AGRYZES,7,16.053769965463186
1091,AGS,3,7.0
1092,AGUE,4,9.946509696867704
1093,AGUED,5,10.999552905857724
1094,AGUES,5,11.150212317949839
1095,AGUISE,6,13.907720459498575
1096,AGUISED,7,14.960763668488596
1097,AGUISES,7,15.11142308058071
1098,AGUISH,6,16.70401783841644
1099,AGUIZE,6,16.0018920749734
1100,AGUIZED,7,17.054935283963424
1101,AGUIZES,7,17.205594696055535
1102,AGUTI,5,10.946509696867704
1103,AGUTIS,6,16.70401783841644
1104,AHA,3,10.0
1105,AHCHOO,6,13.553367757789909
1106,AHEAD,5,12.423419244152477
1107,AHEAP,5,19.150898834503863
1108,AHED,4,9.529952756274794
1109,AHEIGHT,7,18.992033335137386
1110,AHEM,4,13.547964664319096
1111,AHENT,5,15.246866535651039
1112,AHI,3,6.946509696867704
1113,AHIGH,5,10.797632282797673
1114,AHIMSA,6,15.398201184347403
1115,AHIMSAS,7,16.398201184347403
1116,AHIND,5,12.830824486316743
1117,AHING,5,11.017916140954615
1118,AHINT,5,11.953068647453234
1119,AHIS,4,12.70401783841644
1120,AHOLD,5,14.90416579491999
1121,AHOLDS,6,15.90416579491999
1122,AHORSE,6,16.00133490387981
1123,AHOY,4,10.85112258592997
1124,AHS,3,9.0
1125,AHULL,5,8.739230179599296
1126,AHUNGRY,7,13.56039918620457
1127,AHURU,5,12.203702621082133
1128,AIA,3,13.48909188937491
1129,AIAS,4,14.48909188937491
1130,AIBLINS,7,22.141972820844757
1131,AID,3,11.52041235822961
1132,AIDANCE,7,24.0494961024122
1133,AIDANT,6,21.54256339285342
1134,AIDE,4,12.57345556721963
1135,AIDED,5,13.626498776209651
1136,AIDER,5,13.57345556721963
1137,AIDERS,6,15.519965264087334
1138,AIDES,5,13.777158188301765
1139,AIDFUL,6,17.90706250267674
1140,AIDING,6,20.36768521585868
1141,AIDLESS,7,25.132617144404612
1142,AIDMAN,6,27.795885296790438
1143,AIDMEN,6,25.206244202474345
1144,AIDOI,5,18.277920499778347
1145,AIDOS,5,24.022466444465802
1146,AIDS,4,12.52041235822961
1147,AIERIES,7,22.94824856576959
1148,AIERY,5,14.744545944687456
1149,AIGA,4,13.595668530617425
1150,AIGAS,5,14.595668530617425
1151,AIGLET,6,22.004170695710293
1152,AIGLETS,7,24.855293281640265
1153,AIGRET,6,14.259669732540068
1154,AIGRETS,7,17.11079231847004
1155,AIKIDO,6,19.384006917758388
1156,AIKIDOS,7,26.128552862445844
1157,AIKONA,6,17.502535354919107
1158,AIL,3,8.408547146610097
1159,AILANTO,7,28.430698181233907
1160,AILED,5,15.870092520692987
1161,AILERON,7,23.895295565659918
1162,AILETTE,7,18.817049311702966
1163,AILING,6,14.14395479261965
1164,AILMENT,7,22.19606894887839
1165,AILS,4,15.408547146610097
1166,AIM,3,8.773240105964605
1167,AIMED,5,14.89733843198895
1168,AIMER,5,14.84429522299893
1169,AIMERS,6,16.790804919866634
1170,AIMFUL,6,17.636799797696508
1171,AIMING,6,14.873340711328666
1172,AIMLESS,7,18.331954589007314
1173,AIMS,4,14.196237432167155
1174,AIN,3,9.151951186851724
1175,AINE,4,13.322754466796727
1176,AINEE,5,13.322754466796727
1177,AINGA,5,14.815952388774367
1178,AINGAS,6,15.815952388774367
1179,AINS,4,13.595924634117132
1180,AINSELL,7,21.20812942029214
1181,AIOLI,5,10.461590355600118
1182,AIOLIS,6,16.219098497148856
1183,AIR,3,10.744545944687456
1184,AIRBAG,6,21.78767310037413
1185,AIRBAGS,7,24.78767310037413
1186,AIRBASE,7,19.99137572145626
1187,AIRBOAT,7,28.775434127573476
1188,AIRBUS,6,20.526971308815142
1189,AIRCREW,7,16.801934267241755
1190,AIRDATE,7,19.75204929661762
1191,AIRDROP,7,19.151951186851726
1192,AIRED,5,12.797589153677476
1193,AIRER,5,12.744545944687456
1194,AIRERS,6,14.69105564155516
1195,AIREST,6,15.79937115169956
1196,AIRFARE,7,18.648711739607446
1197,AIRFLOW,7,24.850632362667497
1198,AIRFOIL,7,19.237456769142277
1199,AIRGAP,6,25.136026736961483
1200,AIRGAPS,7,32.870941086842805
1201,AIRGLOW,7,24.461590355600116
1202,AIRHEAD,7,20.703492747357092
1203,AIRHOLE,7,23.59274146321748
1204,AIRIER,6,20.744545944687456
1205,AIRIEST,7,23.79937115169956
1206,AIRILY,6,19.88545669389487
1207,AIRING,6,18.81595238877437
1208,AIRINGS,7,21.81595238877437
1209,AIRLESS,7,23.779748057065007
1210,AIRLIFT,7,22.839047824742806
1211,AIRLIKE,7,24.307585008005212
1212,AIRLINE,7,24.409752994921917
1213,AIRLOCK,7,27.69869806528212
1214,AIRMAIL,7,29.732398536335424
1215,AIRMAN,6,26.746848715927875
1216,AIRMEN,6,24.15720762161179
1217,AIRN,4,14.072548348532742
1218,AIRNED,6,19.296394837467766
1219,AIRNING,7,20.551360034783926
1220,AIRNS,5,18.51652179579815
1221,AIRPARK,7,32.767121568234224
1222,AIRPLAY,7,30.724114979311743
1223,AIRPORT,7,23.744545944687456
1224,AIRPOST,7,27.340214475304883
1225,AIRS,4,12.69105564155516
1226,AIRSHED,7,21.221008397829955
1227,AIRSHIP,7,20.637565338422863
1228,AIRSHOT,7,23.54217822748513
1229,AIRSHOW,7,26.54217822748513
1230,AIRSICK,7,28.00309109694019
1231,AIRSIDE,7,24.277473405636073
1232,AIRSTOP,7,20.54217822748513
1233,AIRT,4,11.744545944687456
1234,AIRTED,6,14.797589153677476
1235,AIRTH,5,13.408547146610099
1236,AIRTHED,7,17.938499902884892
1237,AIRTHS,6,17.408547146610097
1238,AIRTIME,7,21.84429522299893
1239,AIRTING,7,18.81595238877437
1240,AIRTS,5,14.595668530617425
1241,AIRWARD,7,18.003073772781693
1242,AIRWAVE,7,20.024311821475624
1243,AIRWAY,6,18.724114979311743
1244,AIRWAYS,7,22.52791571015977
1245,AIRWISE,7,25.705756707318326
1246,AIRY,4,12.744545944687456
1247,AIS,3,12.502054086236193
1248,AISLE,5,25.910556251329062
1249,AISLED,6,26.96359946031908
1250,AISLES,6,27.114258872411195
1251,AISLING,7,25.237461732245748
1252,AIT,3,9.744545944687456
1253,AITCH,5,15.003073772781693
1254,AITCHES,7,19.6836859411486
1255,AITS,4,12.595668530617425
1256,AITU,4,11.744545944687456
1257,AITUS,5,16.52041235822961
1258,AIVER,5,14.236719046844126
1259,AIVERS,6,16.18322874371183
1260,AIZLE,5,27.535939595603075
1261,AIZLES,6,28.73964221668521
1262,AJAR,4,14.85112258592997
1263,AJEE,4,10.443973447265408
1264,AJIVA,5,14.573631562102314
1265,AJIVAS,6,15.573631562102314
1266,AJOWAN,6,21.573209644152385
1267,AJOWANS,7,26.01718309141779
1268,AJUGA,5,12.999552905857724
1269,AJUGAS,6,13.999552905857724
1270,AJUTAGE,7,19.392371498355214
1271,AJWAN,5,18.049697273487233
1272,AJWANS,6,22.49367072075264
1273,AKA,3,14.0
1274,AKATEA,6,21.750310427715732
1275,AKE,3,12.422997326202548
1276,AKEAKE,6,26.7925043492728
1277,AKEAKES,7,27.996206970354933
1278,AKED,4,13.476040535192569
1279,AKEDAH,6,20.476040535192567
1280,AKEDAHS,7,24.476040535192567
1281,AKEE,4,12.422997326202548
1282,AKEES,5,13.626699947284683
1283,AKELA,5,26.831499491295418
1284,AKELAS,6,27.831499491295418
1285,AKENE,5,20.76460388609256
1286,AKENES,6,21.96830650717469
1287,AKENIAL,7,33.74575179299928
1288,AKES,4,13.626699947284683
1289,AKHARA,6,19.702245171859943
1290,AKHARAS,7,20.702245171859943
1291,AKIMBO,6,15.974756764002578
1292,AKIN,4,10.460448451154289
1293,AKING,5,12.124449653076931
1294,AKIRAHO,7,22.75528838084996
1295,AKITA,5,14.85684393983805
1296,AKITAS,6,15.85684393983805
1297,AKKAS,5,15.0
1298,AKRASIA,7,27.79715011943157
1299,AKRATIC,7,25.877557664337544
1300,AKVAVIT,7,24.650639219152982
1301,ALA,3,16.0
1302,ALAAP,5,24.727479590351386
1303,ALAAPS,6,32.46239394023271
1304,ALACK,5,23.311393972059317
1305,ALAE,4,17.946509696867704
1306,ALALIA,6,32.4085471466101
1307,ALALIAS,7,33.4085471466101
1308,ALAMEDA,7,30.532600491117215
1309,ALAMO,5,24.81590740725714
1310,ALAMODE,7,31.626458757795895
1311,ALAMORT,7,30.81590740725714
1312,ALAMOS,6,31.560453351944595
1313,ALAN,4,21.422997326202548
1314,ALAND,5,24.89990687348732
1315,ALANDS,6,25.89990687348732
1316,ALANE,5,25.593800606147553
1317,ALANG,5,23.086998528125193
1318,ALANGS,6,26.086998528125193
1319,ALANIN,6,26.237807810531088
1320,ALANINE,7,30.408611090476093
1321,ALANINS,7,30.681781257796494
1322,ALANNAH,7,31.845994652405096
1323,ALANS,5,25.866970773467955
1324,ALANT,5,24.02215103462381
1325,ALANTS,6,26.873273620553782
1326,ALANYL,6,27.005993291467362
1327,ALANYLS,7,34.00599329146736
1328,ALAP,4,24.727479590351386
1329,ALAPA,5,33.45495918070277
1330,ALAPAS,6,34.45495918070277
1331,ALAPS,5,32.46239394023271
1332,ALAR,4,18.85112258592997
1333,ALARM,5,23.021925865874977
1334,ALARMED,7,29.146024191899322
1335,ALARMS,6,28.444923192077525
1336,ALARUM,6,23.957209003910013
1337,ALARUMS,7,29.38020633011256
1338,ALARY,5,20.85112258592997
1339,ALAS,4,17.0
1340,ALASKA,6,30.0
1341,ALASKAS,7,31.0
1342,ALASTOR,7,28.85112258592997
1343,ALATE,5,21.803800730848028
1344,ALATED,6,22.85684393983805
1345,ALATES,6,23.00750335193016
1346,ALATION,7,26.88204698480498
1347,ALAY,4,20.775866413542154
1348,ALAYED,6,24.828909622532173
1349,ALAYING,7,26.847272857629065
1350,ALAYS,5,24.579667144390182
1351,ALB,3,11.803800730848028
1352,ALBA,4,16.24777417811344
1353,ALBAS,5,17.24777417811344
1354,ALBATA,6,23.855375639809495
1355,ALBATAS,7,24.855375639809495
1356,ALBE,4,15.131803134693314
1357,ALBEDO,6,21.94235448523207
1358,ALBEDOS,7,28.686900429919525
1359,ALBEE,5,15.131803134693314
1360,ALBEIT,6,23.131803134693314
1361,ALBERGO,7,21.599605067463987
1362,ALBERT,6,17.131803134693314
1363,ALBERTS,7,19.982925720623285
1364,ALBINAL,7,30.712449553171798
1365,ALBINIC,7,24.47551836942766
1366,ALBINO,6,20.3676984809262
1367,ALBINOS,7,27.112244425613657
1368,ALBITE,6,19.88204698480498
1369,ALBITES,7,21.085749605887113
1370,ALBITIC,7,25.66070788509912
1371,ALBIZIA,7,34.92254720137529
1372,ALBS,4,15.280710278132801
1373,ALBUGO,6,19.961516400728026
1374,ALBUGOS,7,26.706062345415482
1375,ALBUM,5,16.317292390992336
1376,ALBUMEN,7,25.55915078797166
1377,ALBUMIN,7,20.753391794433757
1378,ALBUMS,6,21.740289717194884
1379,ALCADE,6,19.34607890905592
1380,ALCADES,7,20.549781530138052
1381,ALCAIC,6,27.816242545047494
1382,ALCAICS,7,29.48024374697014
1383,ALCAIDE,7,28.866491267285532
1384,ALCALDE,7,31.34607890905592
1385,ALCAYDE,7,24.973067908528044
1386,ALCAZAR,7,21.25024470397591
1387,ALCHEMY,7,27.755749100219067
1388,ALCHERA,7,23.936662860693453
1389,ALCHYMY,7,22.859981353311255
1390,ALCID,5,23.31203545538503
1391,ALCIDS,6,24.31203545538503
1392,ALCO,4,19.459753313408676
1393,ALCOHOL,7,26.215041694258638
1394,ALCOOL,6,20.512796522398695
1395,ALCOOLS,7,27.512796522398695
1396,ALCOPOP,7,22.459753313408676
1397,ALCORZA,7,28.59104277635565
1398,ALCOS,5,26.204299258096132
1399,ALCOVE,6,26.83756792212408
1400,ALCOVED,7,27.8906111311141
1401,ALCOVES,7,28.041270543206213
1402,ALDEA,5,16.999552905857726
1403,ALDEAS,6,17.999552905857726
1404,ALDER,5,16.05304320899002
1405,ALDERN,6,19.381045612835305
1406,ALDERS,6,17.999552905857723
1407,ALDOL,5,20.81055135053876
1408,ALDOLS,6,27.81055135053876
1409,ALDOSE,6,27.705756707318326
1410,ALDOSES,7,28.90945932840046
1411,ALDRIN,6,21.611107863246406
1412,ALDRINS,7,26.055081310511817
1413,ALE,3,14.40850216509287
1414,ALEC,4,16.51458858307291
1415,ALECK,5,21.290454996615065
1416,ALECKS,6,27.290454996615065
1417,ALECOST,7,31.812502285550277
1418,ALECS,5,18.178589784995552
1419,ALEE,4,14.40850216509287
1420,ALEF,4,16.072503367015514
1421,ALEFS,5,18.072503367015514
1422,ALEFT,5,17.276205988097647
1423,ALEGAR,6,23.795152309540004
1424,ALEGARS,7,25.741662006407708
